시군명,공동주택구분,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부
평택시,,한양,장당동,475,1994-02-24,13,1,121,N
평택시,,한양청솔,지산동,1093,1996-08-23,7,5,289,Y
평택시,,한일,독곡동,473,1993-09-03,9,5,450,Y
평택시,,한전사원,포승읍,석정리 278-1,1993-12-16,5,8,242,N
평택시,,합정SK주상복합,합정동,766-2,2007-04-03,20,1,233,Y
평택시,,합정주공1(목화),합정동,835,1989-09-19,5,10,350,Y
평택시,,합정주공2,합정동,835,1989-09-19,5,23,1024,Y
평택시,,합정주공3,합정동,829,1992-03-23,6,10,480,N
평택시,,합정주공4,합정동,829,1992-10-07,5,13,684,Y
평택시,,해동참드림,안중읍,918,2004-10-30,12,2,137,N
평택시,,향교,객사리,187-20,1986-02-17,5,2,60,N
평택시,,현대,이충동,381,1993-05-15,18,14,1266,Y
평택시,,현대비전,비전동,879-5,1994-11-13,18,3,424,Y
평택시,,현대이화,비전동,828-2,1993-08-27,15,13,724,Y
평택시,,현대조합,비전동,210-24,1985-06-11,5,2,64,N
평택시,,현대향촌,세교동,560,1998-08-27,15,5,380,Y
평택시,,현대홈타운1차,안중읍,현화리 824-5,2002-03-21,15,5,420,Y
평택시,,현대홈타운2차,안중읍,현화리 824-1,2003-10-24,15,3,250,Y
평택시,,현대홈타운3차,안중읍,현화리 821-1,2004-11-23,18,6,418,Y
평택시,,현덕면 한일,현덕면,안광리 413-2,1992-07-21,11,2,93,N
평택시,,호반베르디움,죽백동,737,2018-03-30,25,8,737,Y
평택시,,호반써밋 고덕신도시,고덕면,율표리 고덕국제화계획지구 A-22,2021-10-15,23,10,658,Y
평택시,,화성,현덕면,권관리 688-3,1996-03-02,5,2,50,N
평택시,,화양,안중리,277-24,1985-08-24,3,1,20,N
평택시,,화영,진위면,가곡리 380,1995-09-19,6,3,174,N
평택시,,효명,장당동,473-1,1991-11-18,15,2,215,Y
평택시,,효성 백년가약→센트럴해링턴플레이스,비전동,1089,2012-08-02,15,22,1058,Y
평택시,,효성해링턴 코트,죽백동,766,2019-11-27,4,25,447,Y
평택시,,휴먼파크리움,서정동,263-1,2018-05-28,15,1,267,Y
평택시,,힐스테이트 송담,안중읍,송담리 851,2016-10-09,27,12,952,Y
평택시,,힐스테이트 지제역,동삭동,453-1,2020-12-24,27,16,1519,Y
평택시,,힐스테이트 평택1차,세교동,303-3,2018-01-29,28,10,822,Y
평택시,,힐스테이트 평택2차,세교동,597,2018-04-25,26,16,1443,Y
평택시,,힐스테이트 평택3차,세교동,596,2019-01-11,27,7,542,Y
평택시,,힐탑 포레스트,신장동,274-198,2015-09-25,15,1,168,Y
포천시,,거산아파트,신북면 가채리,10990,2003-04-09,6,2,156,N
포천시,,고은마을(주공4),소흘읍 송우리,729-11,2004-09-30,18,13,1531,N
포천시,,골든아파트(고층),신읍동,44808,1990-01-30,20,2,139,N
포천시,,골든아파트(저층),신북면 가채리,829-6,1990-12-17,6,1,82,N
포천시,,극동2차 스타클래스,신읍동,698,2008-03-21,15,5,291,Y
포천시,,극동의푸른별 1단지,신읍동,697-1,2005-08-05,15,3,124,N
포천시,,극동의푸른별 2단지,신읍동,697-3,2005-08-05,15,3,156,Y
포천시,,금용아파트 1차,소흘읍 송우리,222-22,1988-07-05,5,2,80,N
포천시,,금용아파트 2차,소흘읍 송우리,222-30,1989-06-26,6,2,96,N
포천시,,금용아파트 3차,소흘읍 송우리,222-23,1989-12-20,6,1,42,N
포천시,,기산베스트빌아파트,일동면 기산리,797,2006-03-21,15,3,212,Y
포천시,,내동연립,내촌면 내리,366-1,1986-07-11,3,2,17,N
포천시,,다화연립,영북면 운천리,549-4,1988-12-30,3,1,33,N
포천시,,대방노블랜드1차,소흘읍 이동교리,256,2002-10-28,15,9,672,Y
포천시,,대방노블랜드2차(석향),소흘읍 송우리,725-7,2005-12-13,22,8,632,Y
포천시,,대운연립,선단동,485-2,1987-08-27,4,2,64,N
포천시,,"대일연립 A,B,C,D",신읍동,35431,1991-02-01,3,4,78,N
포천시,,동영아파트,영북면 운천리,554-70,1991-02-07,5,2,70,N
포천시,,동영연립,관인면 탄동리,534-2,1990-01-18,4,1,24,N
포천시,,동주연립,영북면 운천리,538,1985-09-26,2,2,28,N
포천시,,리버아파트,일동면 기산리,68-18,1994-07-21,16,1,93,N
포천시,,명성아파트,소흘읍 송우리,223-21,1986-04-22,4,2,84,N
포천시,,백자아파트,신읍동,315-4,2004-03-16,15,2,179,Y
포천시,,보라연립,신읍동,101,1987-02-24,3,1,18,N
포천시,,산호기지그린빌,신북면 기지리,740,2002-04-30,15,5,479,Y
포천시,,삼광연립,신읍동,158,1985-09-11,3,2,18,N
포천시,,삼진연립,신북면 가채리,811,1984-12-19,3,4,60,N
포천시,,상운아파트,소흘읍 초가팔리,336,1997-04-26,15,7,998,Y
포천시,,세명연립,일동면 기산리,"88-1, 88-46",1982-11-19,3,2,36,N
포천시,,세창선단마을,선단동,28,2001-05-17,7,10,398,Y
포천시,,송우연립,소흘읍 송우리,449-1,1984-12-28,3,2,27,N
포천시,,송천마을(주공2)뜨란채,소흘읍 송우리,725-6,2005-04-04,20,16,1184,Y
포천시,,신동연립,소흘읍 송우리,451-1,1985-12-26,3,2,36,N
포천시,,신아포미재아파트,신북면 가채리,929,2005-01-12,13,4,226,Y
포천시,,신포천아파트,신북면 기지리,101-6,1995-12-01,15,4,299,Y
포천시,,연봉마을(영화I-NIX),소흘읍 송우리,730-1,2005-04-08,15,4,310,Y
포천시,,영북연립,영북면 운천리,535,1985-12-30,2,3,24,N
포천시,,예성연립,군내면 하성북리,659-9,1985-12-18,3,2,32,N
포천시,,우리마을(연립),선단동,609-1,1999-12-22,4,1,40,N
포천시,,우신아파트,신북면 계류리,44680,1997-12-20,10,1,81,N
포천시,,우정아파트,소흘읍 송우리,392-13,1997-12-08,20,12,908,Y
포천시,,원일산호(1차)아파트,소흘읍 송우리,150,1993-07-30,15,6,489,Y
포천시,,원일산호(2차)아파트,소흘읍 송우리,430-8,1995-08-08,18,1,160,Y
포천시,,원일아파트 3차,소흘읍 송우리,430-13,1997-08-30,16,1,109,N
포천시,,원일아파트 5차,소흘읍 송우리,430-10,1996-10-18,9,1,69,N
포천시,,원풍아파트 1차,일동면 기산리,78-22,1990-08-11,5,2,50,N
포천시,,유한아파트,신읍동,143-4,1999-10-09,25,3,355,Y
포천시,,윤중아파트,신북면 기지리,101-3,2003-07-11,15,6,578,Y
포천시,,은하아파트,신읍동,167-4,1987-01-27,5,2,120,N
포천시,,"일동연립(국민주택) 가,나,다",일동면 기산리,88-53,1988-09-16,3,3,48,N
포천시,,일신건영아파트,소흘읍 송우리,505-8,1993-05-10,12,2,176,Y
포천시,,정신연립,신읍동,150,1986-08-30,3,3,60,N
포천시,,천보아파트 A동,영북면 운천리,481-5,1992-05-21,5,1,35,N
포천시,,천보아파트 B동,영북면 운천리,481-29,1992-05-20,5,1,19,N
포천시,,천보아파트 C동,영북면 운천리,481-30,1994-10-31,5,1,39,N
포천시,,초원연립,가산면 마산리,564,1997-11-07,4,2,16,N
포천시,,추산마을(주공5),소흘읍 송우리,728-10,2005-11-15,19,4,466,N
포천시,,태봉마을(주공3),소흘읍 송우리,727-2,2005-03-15,20,19,1803,Y
포천시,,태봉연립,소흘읍 송우리,92,1985-12-30,3,1,24,N
포천시,,포천 용정 행복주택(포애뜰),군내면 용정리,475,2018-04-30,18,4,342,N
포천시,,포천송우서희스타힐스아파트,소흘읍 송우리,257-5,2021-05-21,25,9,829,Y
포천시,,포천신읍 휴먼시아,신읍동,700,2010-11-01,14,4,360,N
포천시,,포천신읍코아루더스카이1단지,신읍동,205-46,2020-02-07,26,2,166,Y
포천시,,포천신읍코아루더스카이2단지,신읍동,205-1,2020-02-07,24,1,88,N
포천시,,포천아이파크,군내면 구읍리,740,2017-08-30,21,7,498,Y
포천시,,포천아이파크2차,군내면 구읍리,743,2017-12-29,22,9,461,Y
포천시,,포천연립,신북면 가채리,813-3,1984-12-29,3,1,28,N
포천시,,포천일신아파트,신읍동,307,1999-04-09,22,2,483,Y
포천시,,학산아파트,어룡동,197-1,1986-06-23,4,2,88,N
포천시,,한국개나리아파트,소흘읍 송우리,222-51,1994-12-31,20,2,292,Y
포천시,,한국아파트,신읍동,295-23,1993-03-17,15,2,264,Y
포천시,,한신아파트,신읍동,227-8,1997-06-17,23,2,269,Y
포천시,,현대아파트,신읍동,235-11,1996-10-18,15,2,170,Y
포천시,,호병일우테라스1차연립,신읍동,303-19,2000-11-25,4,2,47,N
포천시,,호병일우테라스2차연립,신읍동,289 외3필지,2002-11-06,4,2,40,N
포천시,,홍익빌라(연립),일동면 기산리,65,2010-02-11,4,3,48,N
하남시,,LH위례포엘리움,학암동,645,2021-09-14,25,6,508,Y
하남시,,가화만사성,덕풍동,519-4,2004-11-29,10,1,72,N
하남시,,감일 센트레빌,감이동,535,2020-03-12,25,6,589,Y
하남시,,감일 스윗시티2단지,감일동,519,2021-05-14,25,10,684,N
하남시,,감일스윗시티10단지,감이동,454,2020-01-15,28,9,753,N
하남시,,감일스윗시티1단지,감일동,534,2020-03-12,27,7,669,N
하남시,,감일스윗시티3단지(하남감일B3블럭),감이동,446,2021-10-14,21,8,578,Y
하남시,,감일스윗시티8단지,감일동,556,2020-09-02,22,6,1088,N
하남시,,감일에코앤e편한세상아파트,감이동,501,2021-09-07,29,6,866,Y
하남시,,감일파크(하남감일B4블럭),감이동,448,2021-10-14,29,7,595,Y
하남시,,감일포엠포레,감일동,533,2021-01-04,25,8,617,N
하남시,,꿈동산신안,창우동(신장2동),521,1994-12-21,18,21,1704,Y
하남시,,대동피렌체,덕풍동(덕풍2동),372-2,2005-01-12,15,1,232,Y
하남시,,대명강변타운,신장동(신장2동),569외1,2007-08-31,25,19,1369,Y
하남시,,대명세라뷰,덕풍동,746,2008-06-23,4,4,97,N
하남시,,더샵 포웰시티,감이동,491,2021-01-29,29,9,881,Y
하남시,,더우개마을 동일,신장동 (신장2동),100,1999-09-08,20,5,438,Y
하남시,,덕풍서해,덕풍동 (덕풍2동),346,1996-04-13,23,2,423,Y
하남시,,덕풍쌍용,덕풍동537-1(덕풍1동),537-1,1998-01-23,27,8,585,Y
하남시,,덕풍현대,덕풍동 (덕풍1동),524,1995-11-01,20,3,555,Y
하남시,,동부연립,신장동,442-7,1980-10-23,2,2,32,N
하남시,,동아,신장동,381-8,1985-12-05,5,2,55,N
하남시,,동아연립,덕풍동,415-52,1981-04-13,2,2,20,N
하남시,,동원베네스트,덕풍동 (덕풍3동),748,2008-05-01,15,7,217,Y
하남시,,라인,덕풍동 (덕풍2동),336-40,1997-04-16,22,3,352,Y
하남시,,리버나인 RIVERNINE,선동(미사2동),423,2014-07-25,28,9,712,Y
하남시,,리버스위트칸타빌(미사3단지),선동,441,2018-05-29,29,5,550,Y
하남시,,명지캐럿108,신장동,415-10,2006-02-13,20,1,108,N
하남시,,미사강변 2차 푸르지오(미사6단지),선동,433,2016-09-28,29,13,1066,Y
하남시,,미사강변 골든 센트로(GOLDEN CENTRO)(미사28단지),망월동(미사1동),1162,2014-12-05,30,14,1541,Y
하남시,,미사강변 더샵 리버포레(미사10단지),선동,427,2016-07-12,29,8,875,Y
하남시,,미사강변 더샵 센트럴포레(미사23단지),풍산동,486,2017-10-25,29,6,487,Y
하남시,,미사강변 동일하이빌(미사20단지),풍산동,470,2018-02-06,27,6,655,Y
하남시,,미사강변 루나리움(미사5단지),망월동(미사2동),1034,2015-09-30,29,11,1164,Y
하남시,,미사강변 센트리버,선동,436,2016-09-13,28,14,1145,Y
하남시,,미사강변 푸르지오(미사30단지),망월동,1060,2016-04-22,29,15,1188,Y
하남시,,미사강변 하우스디 더 레이크,학암동,662,2016-06-03,26,11,673,Y
하남시,,미사강변 한신휴플러스(미사11단지),망월동 (미사2동),904,2015-01-16,22,10,763,Y
하남시,,미사강변 호반 써밋,망월동,1127,2019-06-11,30,8,846,Y
하남시,,미사강변도시 17단지,망월동,688,2016-07-12,28,12,2180,N
하남시,,미사강변도시 18단지,망월동,1050,2016-08-03,26,17,1455,Y
하남시,,미사강변도시 베라체(미사2단지),선동(미사2동),453,2015-05-12,20,8,615,Y
하남시,,미사강변도시12단지,망월동(미사2동),946,2015-07-14,27,7,664,N
하남시,,미사강변도시13단지,망월동 (미사2동),949,2015-11-25,28,11,2742,N
하남시,,미사강변도시14단지,망월동,907,2018-07-26,25,7,1632,N
하남시,,미사강변도시16단지,망월동(미사2동),938,2015-10-16,20,6,620,Y
하남시,,미사강변도시26단지,풍산동,567,2016-09-13,21,6,588,N
하남시,,미사강변도시8단지,망월동,956,2016-12-07,26,17,1389,Y
하남시,,미사강변도시씨3단지,망월동,1140,2018-11-06,29,4,1492,N
하남시,,미사강변동원로얄듀크,풍산동,477,2016-04-14,28,8,808,Y
하남시,,미사강변리버뷰자이(미사1단지),선동,455,2017-08-24,29,5,555,Y
하남시,,미사강변리슈빌엔에이치에프(미사4단지),선동,445,2018-01-05,28,11,996,N
하남시,,미사강변브라운스톤엔에이치에프(미사24단지),풍산동,559,2018-11-06,28,8,871,N
하남시,,미사강변사랑으로부영(미사31단지),망월동,1177,2017-10-31,29,11,1104,Y
하남시,,미사강변센트럴자이(미사21단지),풍산동,480,2017-02-27,29,14,1222,Y
하남시,,미사강변센트럴풍경채,풍산동,471,2019-01-08,29,6,726,Y
하남시,,미사강변파밀리에(미사15단지),망월동(미사2동),910,2014-06-12,28,9,976,Y
하남시,,미사강변효성해링턴플레이스엔에이치에프엔에이치에프(미사29단지),망월동,1170,2017-09-05,25,14,1401,N
하남시,,미사역파라곤아파트,망월동,1125,2021-07-29,30,8,925,Y
하남시,,미시강변아란티움(미사25단지),풍산동,565,2018-10-11,29,5,688,N
하남시,,백송한신,신장동 (신장2동),528-5,1994-06-04,18,3,641,Y
하남시,,백조현대,신장2동(신장2동),528,1994-07-19,20,7,880,Y
하남시,,벽산블루밍,덕풍동(덕풍1동),695,2007-04-30,25,9,696,Y
하남시,,부영,창우동 (신장2동),518,1994-12-09,15,15,2055,Y
하남시,,블루밍더클래식,신장동,517,2010-07-30,20,1,220,N
하남시,,삼부르네상스,덕풍동(덕풍3동),729,2008-04-29,15,14,471,Y
하남시,,삼현 팰리체,감북동,493,2012-04-13,5,3,36,N
하남시,,샤인허브빌,초이동,618,2013-10-21,4,5,42,N
하남시,,석바대마을 동신,신장동,452-1,2001-04-29,20,1,149,N
하남시,,성원상떼빌,신장동 (신장1동),430-7,2003-10-30,18,1,234,Y
하남시,,신안인스빌,풍산동,573,2019-01-29,29,8,734,Y
하남시,,에코타운 1단지,신장동 (신장2동),562,2004-11-18,25,5,525,Y
하남시,,에코타운 2단지,신장동 (신장2동),561,2004-11-18,24,5,488,Y
하남시,,에코타운 3단지,신장2동(신장2동),560,2004-11-18,23,7,594,Y
하남시,,우남퍼스트빌리젠트,덕풍동,728,2008-03-24,4,4,95,N
하남시,,위례 포레자이,학암동,635,2021-04-27,23,9,558,Y
하남시,,위례 호반써밋,학암동,652,2021-01-28,25,9,699,N
하남시,,위례그린파크 푸르지오,학암동 (위례동),673,2016-01-28,23,16,972,Y
하남시,,위례롯데캐슬,학암동 (위례동),672,2016-01-15,27,14,1673,Y
하남시,,위례신도시 엠코타운 센트로엘,망월동,1062,2016-05-26,27,11,821,Y
하남시,,위례신도시신안인스빌아스트로,학암동,663,2017-02-23,25,9,694,Y
하남시,,은행,창우동 (신장2동),520,1994-05-30,18,20,1360,Y
하남시,,이편한세상미사(미사27단지),풍산동,568,2018-06-15,29,5,652,Y
하남시,,장미연립,신장동,454-47,1981-10-14,2,7,48,N
하남시,,정목 e-미지 주상복합,덕풍동,416-7,2005-02-02,15,1,58,N
하남시,,제일풍경채 1단지,덕풍동,759,2008-04-11,4,8,140,N
하남시,,제일풍경채 2단지,덕풍동,765,2008-04-11,4,6,120,N
하남시,,진도로르빌,신장동,427-66,2003-11-20,15,1,132,N
하남시,,진모루마을 현대,덕풍동 (덕풍3동),404-1,2000-12-28,25,4,387,Y
하남시,,참아름,덕풍동(덕풍3동),821,2009-05-06,14,14,777,N
하남시,,창우마을,창우동 (신장2동),537,2004-09-18,20,1,154,Y
하남시,,천현동 630 연립주택,천현동,630,2017-11-28,4,4,60,N
하남시,,케이씨씨,덕풍동 (덕풍2동),690,2006-02-21,24,4,244,Y
하남시,,포웰시티 푸르지오 라포레,감이동,500,2021-02-01,29,9,790,Y
하남시,,프라임아파트,덕풍동,367-42외,2020-05-29,8,1,41,N
하남시,,플로리체 위례,학암동(위례동),671,2015-10-30,24,13,970,Y
하남시,,하남,신장동,427-25,1991-05-14,9,1,84,N
하남시,,하남 덕풍역 파크 어울림,덕풍동,947,2019-05-05,23,5,383,Y
하남시,,하남감일 스윗시티 행복주택 6단지,감일동,523,2020-05-08,18,4,672,N
하남시,,하남감일 스윗시티 행복주택 7단지,감일동,524,2021-01-12,18,3,425,N
하남시,,하남감일스윗시티12단지,감이동,530,2019-06-10,29,8,934,Y
하남시,,하남더샵센트럴뷰,덕풍동,309-16,2016-08-19,19,11,672,Y
하남시,,하남덕풍 경기 행복주택,덕풍동,828,2021-12-17,17,1,131,N
하남시,,하남두산위브파크,신장동 (신장2동),570,2010-09-06,20,1,189,Y
하남시,,하남유니온시티에일린의 뜰,신장동,602,2017-08-18,25,8,754,Y
하남시,,하남유시티대명루첸리버파크,신장동,593,2018-09-28,25,8,854,Y
하남시,,하남자이,덕풍동 (덕풍2동),691,2006-04-14,26,10,875,Y
하남시,,하남풍산센트레빌,덕풍동(덕풍3동),747,2008-03-03,12,5,168,Y
하남시,,하남풍산아이파크1단지,덕풍동 (덕풍3동),823,2008-07-18,15,14,686,Y
하남시,,하남풍산아이파크5단지,덕풍동 (덕풍3동),731,2008-07-18,15,8,365,Y
하남시,,하남한솔솔파크(리치빌투),덕풍동(덕풍2동),692,2006-06-15,25,11,616,Y
하남시,,하남힐즈파크푸르지오 1단지,풍산동,630,2020-04-27,22,7,404,Y
하남시,,하남힐즈파크푸르지오 2단지,풍산동,626,2018-09-28,22,7,456,Y
하남시,,하남힐즈파크푸르지오 3단지,풍산동,627,2018-09-28,22,5,358,Y
하남시,,한국,신장동(신장2동),527,1996-08-31,19,10,848,Y
하남시,,한솔리치빌 1단지,덕풍동 (덕풍1동),681,2002-12-23,25,10,747,Y
하남시,,한솔리치빌 2단지,덕풍동 (덕풍1동),684,2002-11-27,25,5,347,Y
하남시,,한솔리치빌 3단지,덕풍동(덕풍1동),688,2005-11-15,25,3,283,Y
하남시,,한솔리치빌 5단지,덕풍동(덕풍1동),689,2005-11-15,25,4,268,Y
하남시,,한솔파로스(송도연립 1단지),덕풍동,369-4,2010-04-28,9,1,44,N
하남시,,한승미메이드,덕풍동,687,2005-07-28,14,1,46,N
하남시,,한진연립,신장동,427-184,1981-01-01,3,4,45,N
하남시,,현대홈타운,신장동 (신장2동),568,2004-04-22,22,2,212,Y
하남시,,호반써밋에듀파크,신장동,577,2021-08-06,25,6,999,Y
하남시,,효천수리골마을,덕풍동,352-1,2008-06-24,10,1,103,N
하남시,,휴먼시아꽃뫼마을1단지,덕풍동(덕풍3동),775,2008-12-01,15,11,748,N
하남시,,휴먼시아꽃뫼마을2단지,덕풍동(덕풍3동),777,2008-12-01,15,9,638,N
하남시,,휴먼시아새뜰마을3단지,덕풍동(덕풍3동),794,2008-09-22,15,7,401,N
하남시,,휴먼시아새뜰마을4단지,덕풍동(덕풍3동),822,2008-09-22,15,6,330,N
하남시,,힐스테이트 센트럴위례,학암동,651,2021-05-06,25,14,1078,Y
하남시,,힐스테이트 포웰시티,감이동,공공택지지구 B6(지번없음),2020-10-27,30,6,932,Y
화성시,,A83BL NHF엘크루(10년공공임대 리츠10호),장지동,910-311,2019-06-07,20,10,856,N
화성시,,A89BL NHF아이원(10년공공임대 리츠11호),장지동,산120-19,2019-11-14,20,5,448,N
화성시,,KCC스위첸아파트,청계동,303-14,2015-02-11,29,7,640,Y
화성시,,e편한세상 신동탄,반월동,960,2017-02-23,28,12,1387,Y
화성시,,경남아너스빌아파트,영천동,동탄순환대로25길21,2016-07-20,29,5,344,Y
화성시,,관악연립주택(국민주택),동탄면,중리 627-5,1986-04-29,3,1,18,N
화성시,,광도와이드빌,기안동,290,2002-04-11,18,15,812,Y
화성시,,구봉마을우남퍼스트빌,병점동,860,2004-08-11,17,5,477,Y
