ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MANAGE_NO,FLAG_NM,TY_NM,PARKNG_SPCE_CO,MANAGE_FLAG_NM,UTILIIZA_LMTT_FLAG_NM,WKDAY_NM,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,UTILIIZA_CHRGE_CN,BASS_TIME,BASS_PRICE,ADIT_UNIT_TIME,ADIT_UNIT_PRICE,ONE_DAY_PARKNG_VLM_TIME,ONE_DAY_PARKNG_VLM_PRICE,MT_FDRM_PRICE,SETLE_MTH_CN,ADIT_DC,MANAGE_INSTT_NM,TEL_NO,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE,PROVD_INSTT_NM1,PROVD_INSTT_NM2,RDNMADR_NM1,RDNMADR_NM2,RDNMADR_NM3,RDNMADR_NM4,RDNMADR_NM5,sigu_name
KC490PC22N002476,장소,주차장,평택동중앙로,경기도,평택시,4122011300,평택동,4122059000,신평동,4.12E+11,경기도 평택시 평택2로 14,17909,다바633883,127.088118,36.992817,214-1-000002,공영,노상,31,기타,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,60,1000,10,300,24,8000,70000,현금,4시간면제후 50퍼센트감면(국가유공자/고엽제후유증환자/참전유공자/국가보훈대상자/성실납세자/우수자원봉사증소지자)+ 2시간면제후 50퍼센트감면(장애인자동차/전기자동차)+50퍼센트감면(장기기증자/저공해자동차/경형자동차/병역명문가/다자녀가정(두자녀이상))+ 20퍼센트감면(승용차부제 및 함께타기 표지부착차량),경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,평택2로,14,,평택시 평택2로
KC490PC22N002477,장소,주차장,합정동 임시노상주차장,,,,,,,,,,다바638882,127.0935746,36.99224016,214-1-000003,공영,노상,18,기타,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,60,1000,10,300,24,8000,70000,현금,4시간면제후 50퍼센트감면(국가유공자/고엽제후유증환자/참전유공자/국가보훈대상자/성실납세자/우수자원봉사증소지자)+ 2시간면제후 50퍼센트감면(장애인자동차/전기자동차)+50퍼센트감면(장기기증자/저공해자동차/경형자동차/병역명문가/다자녀가정(두자녀이상))+ 20퍼센트감면(승용차부제 및 함께타기 표지부착차량),경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002478,장소,주차장,서정전통시장,경기도,평택시,4122010100,서정동,4122051000,중앙동,4.12E+11,경기도 평택시 정암로 12,17783,다바604954,127.055069,37.057003,214-1-000005,공영,노상,79,기타,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,60,1000,10,300,24,8000,70000,현금,4시간면제후 50퍼센트감면(국가유공자/고엽제후유증환자/참전유공자/국가보훈대상자/성실납세자/우수자원봉사증소지자)+ 2시간면제후 50퍼센트감면(장애인자동차/전기자동차)+50퍼센트감면(장기기증자/저공해자동차/경형자동차/병역명문가/다자녀가정(두자녀이상))+ 20퍼센트감면(승용차부제 및 함께타기 표지부착차량),경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,정암로,12,,평택시 정암로
KC490PC22N002479,장소,주차장,서정제1공영,경기도,평택시,4122010100,서정동,4122052000,서정동,4.12E+11,경기도 평택시 특구로 42,17773,다바611968,127.063449,37.069013,214-1-000007,공영,노상,57,기타,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,60,1000,10,300,24,8000,70000,현금,4시간면제후 50퍼센트감면(국가유공자/고엽제후유증환자/참전유공자/국가보훈대상자/성실납세자/우수자원봉사증소지자)+ 2시간면제후 50퍼센트감면(장애인자동차/전기자동차)+50퍼센트감면(장기기증자/저공해자동차/경형자동차/병역명문가/다자녀가정(두자녀이상))+ 20퍼센트감면(승용차부제 및 함께타기 표지부착차량),경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,특구로,42,,평택시 특구로
KC490PC22N002480,장소,주차장,서정제3공영,,,,,,,,,,다바610964,127.061611,37.065628,214-1-000009,공영,노상,20,기타,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,60,1000,10,300,24,8000,70000,현금,4시간면제후 50퍼센트감면(국가유공자/고엽제후유증환자/참전유공자/국가보훈대상자/성실납세자/우수자원봉사증소지자)+ 2시간면제후 50퍼센트감면(장애인자동차/전기자동차)+50퍼센트감면(장기기증자/저공해자동차/경형자동차/병역명문가/다자녀가정(두자녀이상))+ 20퍼센트감면(승용차부제 및 함께타기 표지부착차량),경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002481,장소,주차장,신장노상제2공영,,,,,,,,,,다바602979,127.0530026,37.07897235,214-1-000011,공영,노상,22,기타,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,유료,60,1000,10,300,24,8000,70000,현금,4시간면제후 50퍼센트감면(국가유공자/고엽제후유증환자/참전유공자/국가보훈대상자/성실납세자/우수자원봉사증소지자)+ 2시간면제후 50퍼센트감면(장애인자동차/전기자동차)+50퍼센트감면(장기기증자/저공해자동차/경형자동차/병역명문가/다자녀가정(두자녀이상))+ 20퍼센트감면(승용차부제 및 함께타기 표지부착차량),경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002482,장소,주차장,부대정문～팽성주유소,경기도,평택시,4122025041,팽성읍,4122025000,팽성읍,4.12E+11,경기도 평택시 팽성읍 안정로 18,17984,다바596845,127.0463952,36.958763,214-1-000013,공영,노상,157,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,팽성읍,안정로,18,평택시 팽성읍
KC490PC22N002483,장소,주차장,봉림카센터～삼호하이츠빌라,,,,,,,,,,다바640881,127.095641,36.990935,214-1-000015,공영,노상,17,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002484,장소,주차장,한신탕앞사거리~주공3단지사거리,,,,,,,,,,다바633880,127.088125,36.990412,214-1-000017,공영,노상,43,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002485,장소,주차장,"배미 노상(합정동 979, 983)",경기도,평택시,4122011700,합정동,4122059000,신평동,4.12E+11,경기도 평택시 평택5로20번길 35,17902,다바656879,127.113627,36.989763,214-1-000019,공영,노상,52,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,평택5로20번길,35,,평택시 평택5로20번길
KC490PC22N002486,장소,주차장,동아아파트 옆,,,,,,,,,,다바630890,127.0852174,36.999427,214-1-000021,공영,노상,11,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002488,장소,주차장,한광고 앞 사거리～재랭이고개 사거리,경기도,평택시,4122011800,비전동,4122062000,비전1동,4.12E+11,경기도 평택시 중앙1로 92,17896,다바637887,127.092871,36.996621,214-1-000025,공영,노상,25,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,중앙1로,92,,평택시 중앙1로
KC490PC22N002489,장소,주차장,외기노조A지구 아파트 인근,,,,,,,,,,다바648887,127.105011,36.996802,214-1-000027,공영,노상,32,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002490,장소,주차장,충혼탑 ~ 제창당한의원,,,,,,,,,,다바642885,127.098416,36.994807,214-1-000029,공영,노상,25,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002491,장소,주차장,한전사거리～주공2단지 정문,경기도,평택시,4122011800,비전동,4122063000,비전2동,4.12E+11,경기도 평택시 평남로 643,17899,다바650881,127.106908,36.991354,214-1-000031,공영,노상,21,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,평남로,643,,평택시 평남로
KC490PC22N002492,장소,주차장,비전성당 ～ 동부공원 앞,경기도,평택시,4122011800,비전동,4122063000,비전2동,4.12E+11,경기도 평택시 동부공원로 38,17873,다바660883,127.118342,36.993315,214-1-000033,공영,노상,41,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,동부공원로,38,,평택시 동부공원로
KC490PC22N002493,장소,주차장,세븐일레븐(평택용이원룸점~에스빌리지),,,,,,,,,,,,,214-1-000035,공영,노상,16,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002494,장소,주차장,세교산단,,,,,,,,,,다바628904,127.082363,37.01179363,214-1-000037,공영,노상,149,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002495,장소,주차장,"신대 노상 1-183호선(8면), 2-358호선(24면)",경기도,평택시,4122012200,신대동,4122064000,세교동,4.12E+11,경기도 평택시 평택로 197-2,17828,다바622892,127.075591,37.00138546,214-1-000039,공영,노상,32,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,평택로,197-2,,평택시 평택로
KC490PC22N002496,장소,주차장,지제역 서측,,,,,,,,,,다바616912,127.0684715,37.01868938,214-1-000041,공영,노상,43,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002497,장소,주차장,이충고등학교 인근,,,,,,,,,,다바612955,127.063612,37.05738545,214-1-000043,공영,노상,60,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002498,장소,주차장,GS더프레시 일원,,,,,,,,,,다바614957,127.0663007,37.05974752,214-1-000045,공영,노상,14,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002499,장소,주차장,서정동 축협～타이마사지 앞,,,,,,,,,,다바611967,127.063473,37.068454,214-1-000047,공영,노상,21,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002500,장소,주차장,동산(아)～세경(아) 사이길,경기도,평택시,4122010100,서정동,4122052000,서정동,4.12E+11,경기도 평택시 특구로 42,17773,다바611968,127.063449,37.069013,214-1-000049,공영,노상,22,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,특구로,42,,평택시 특구로
KC490PC22N002501,장소,주차장,송서성당～두리슈퍼,경기도,평택시,4122010100,서정동,4122052000,서정동,4.12E+11,경기도 평택시 신창로61번길 25,17769,다바598973,127.048084,37.07353942,214-1-000051,공영,노상,14,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,신창로61번길,25,,평택시 신창로61번길
KC490PC22N002502,장소,주차장,용궁암~송탄공원 뒤 옹벽길,,,,,,,,,,다바607977,127.058481,37.077722,214-1-000053,공영,노상,16,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002503,장소,주차장,K-55 정문 앞～미도아파트,경기도,평택시,4122011200,신장동,4122057000,신장1동,4.12E+11,경기도 평택시 남산로26번길 16-10,17750,다바599984,127.049461,37.083417,214-1-000055,공영,노상,42,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,남산로26번길,10월 16일,,평택시 남산로26번길
KC490PC22N002504,장소,주차장,신안당안경～신장육교,경기도,평택시,4122011200,신장동,4122058000,신장2동,4.12E+11,경기도 평택시 중앙시장로 32,17758,다바603980,127.0540014,37.08011576,214-1-000057,공영,노상,43,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,중앙시장로,32,,평택시 중앙시장로
KC490PC22N002505,장소,주차장,일신가든～캐피탈호텔,경기도,평택시,4122011200,신장동,4122058000,신장2동,4.12E+11,경기도 평택시 송월로32번길 12,17760,다바600975,127.050041,37.075957,214-1-000059,공영,노상,51,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,송월로32번길,12,,평택시 송월로32번길
KC490PC22N002506,장소,주차장,송탄역 고가 밑(신장동),,,,,,,,,,다바603974,127.0539861,37.074524,214-1-000061,공영,노상,15,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002507,장소,주차장,동화당약국～대한성공회,경기도,평택시,4122025321,안중읍,4122025300,안중읍,4.12E+11,경기도 평택시 안중읍 안중로 74,17936,다바488879,126.924977,36.988211,214-1-000063,공영,노상,11,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,경기도,평택시,안중읍,안중로,74,평택시 안중읍
KC490PC22N002508,장소,주차장,현곡산단 내,,,,,,,,,,다바504929,126.9431317,37.03415416,214-1-000065,공영,노상,128,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002509,장소,주차장,포승공단 노상 제2(여술공원사거리~현대모비스사거리),,,,,,,,,,다바414879,126.8418434,36.98861998,214-1-000067,공영,노상,203,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
KC490PC22N002510,장소,주차장,포승공단 노상 제4(케이엠제약㈜~㈜한국기업),,,,,,,,,,다바422875,126.8511852,36.98451606,214-1-000069,공영,노상,135,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 평택시청,031-8024-4993,2022-06-02,3910000,경기도 평택시,20220602,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220602,경기도,평택시,,,,,,평택시 
